"id","member_id","funded_amnt","term_m","int_rate","installment","emp_length","annual_inc","dti","revol_util"
"224894",168432,8000,36,0.1014,258.67,3,50000,8.78,0
"224984",224951,4800,36,0.1109,157.36,2,46000,11.37,0.566
"225054",224975,9000,36,0.1236,300.48,6,85000,21.8,0.487
"225812",225734,20000,36,0.1141,658.67,9,375000,0.63,0
"225897",225868,4000,36,0.1014,129.34,0,36000,7.07,0.534
"226154",225530,5000,36,0.1393,170.72,15,72000,22.57,0.756
"226735",226604,3000,36,0.133,101.52,0,35244,24.79,0.737
"226780",226351,11200,36,0.1078,365.51,15,80000,7.56,0.81
"227383",227145,10800,36,0.0775,337.19,3,24000,10.1,0.18
"227538",227380,12000,36,0.092,382.72,15,40000,10.14,0.11
"227568",226102,12800,36,0.0838,403.36,0,65000,7.26,0.514
"227773",227373,9800,36,0.0775,305.97,0,60000,9.2,0.019
"228424",228006,20000,36,0.133,676.78,2,50000,20.42,0.718
"228892",228788,23000,36,0.1236,767.89,3,95000,16.07,0.103
"228923",228859,15000,36,0.1109,491.73,15,32000,4.8,0.394
"229276",206288,15000,36,0.1172,496.22,15,66000,2.42,0
"229565",229463,7000,36,0.1078,228.45,7,69500,16.51,0.98
"229930",229806,25000,36,0.1109,819.54,2,90000,17.11,0.978
"230185",230155,8000,36,0.1078,261.08,4,78000,16.75,0.371
"230545",230528,2500,36,0.1078,81.59,0,107000,16.37,0.8
"231005",230928,8525,36,0.1078,278.22,15,110000,18.58,0.803
"231321",214993,10000,36,0.0775,312.22,5,22200,5.24,0.087
"231540",231171,1800,36,0.1141,59.28,1,73000,21.01,0.898
"231935",231531,12000,36,0.0807,376.43,1,20000,8.88,0.026
"232302",232232,25000,36,0.0983,804.69,9,72000,8.98,0.144
"232488",232450,25000,36,0.1046,812.09,15,186063,1.88,0.77
"232568",232542,4000,36,0.1078,130.54,15,50000,15.5,0.372
"232726",232722,10000,36,0.1141,329.34,2,40000,15.93,0.764
"232917",232274,3000,36,0.1172,99.25,15,55200,12.85,0.896
"232947",225341,11225,36,0.1362,381.58,15,30000,19.52,0.717
"233852",233817,9500,36,0.1078,310.03,15,74600,8.22,0.486
"233978",233903,2500,36,0.0838,78.78,0,31000,10.61,0.108
"234451",234130,19000,36,0.0951,608.72,1,69000,11.29,0.207
"234585",231493,12000,36,0.0983,386.25,5,78000,15.74,0.319
"234707",234673,21000,36,0.092,669.76,15,237000,2.7,0.012
"235094",235091,15000,36,0.092,478.4,15,55000,12.28,0.023
"235269",234484,18000,36,0.0838,567.22,1,64000,5.25,0.121
"235704",235682,10000,36,0.1488,346.07,3,65000,23.89,0.651
"236199",216572,20000,36,0.1425,685.99,0,48000,2.1,0.836
"237246",237091,8000,36,0.092,255.15,1,35000,1.03,0.128
"237452",237404,15000,36,0.1204,498.51,2,202000,17.08,0.673
"237549",237477,4000,36,0.0775,124.89,15,65000,9.25,0.053
"237776",234342,7000,36,0.0743,217.52,15,33000,10.04,0.021
"237880",235838,7500,36,0.0983,241.41,8,64000,0.58,0.301
"237883",237877,12000,36,0.133,406.07,15,49853,24.22,0.607
"238327",220429,15000,36,0.06,467.45,5,62500,15.28,0.345
"238360",229894,12000,36,0.0983,386.25,1,25000,16.75,0.507
"238587",238542,8000,36,0.0983,257.5,3,36000,21.33,0.111
"238612",238594,2000,36,0.0807,62.74,0,30000,3.68,0.159
"238935",238817,7000,36,0.092,223.26,15,88000,13.28,0.21
"238983",238972,10000,36,0.0951,320.38,0,51600,9.6,0.232
"238989",238948,10000,36,0.092,318.93,1,45000,4.88,0.942
"239690",239649,15450,36,0.1393,527.52,5,42000,19.71,0.872
"239761",239710,10500,36,0.0775,327.83,0,57400,12.86,0.102
"239843",239780,20000,36,0.0951,640.76,15,80000,0.22,0.186
"240105",240094,5950,36,0.1172,196.84,3,35427,15.38,0.424
"240220",237164,1300,36,0.1046,42.23,15,47000,18.15,0.48
"240361",240346,4225,36,0.0983,136,15,48000,11.93,0.371
"240974",240928,5450,36,0.1267,182.77,15,74000,11.25,0.543
"241117",241084,6000,36,0.1046,194.91,5,38000,13.42,0.368
"241502",241486,3000,36,0.0832,94.46,3,25000,1.54,0.287
"241536",240491,13450,36,0.1261,450.67,4,35000,19.71,0.884
"241659",240140,12100,36,0.0945,387.32,2,54000,11.02,0.548
"241850",241260,1500,36,0.0863,47.45,2,17544,9.37,0.311
"242092",242081,6400,36,0.0832,201.5,15,50000,13.99,0.396
"242229",242210,12000,36,0.1324,405.72,15,82000,15.12,0.818
"242260",230210,10150,36,0.1197,336.98,0,90096,6.61,0.737
"242333",242302,10425,36,0.0945,333.7,4,60000,6.02,0.007
"242356",242065,19200,36,0.1387,655,15,79636,7.16,0.564
"242452",242440,3200,36,0.0863,101.21,0,18000,14.38,0
"242642",237046,16600,36,0.0976,533.77,0,20000,4.68,0.116
"242695",242682,500,36,0.1071,16.31,0,7904.04,3.04,0.037
"242839",242830,25000,36,0.1008,807.62,4,37000,8.53,0.076
"243046",241583,10325,36,0.1292,347.5,15,70000,9.05,0.906
"243078",243060,6000,36,0.1039,194.71,5,43000,17.47,0.404
"243130",242899,6000,36,0.08,188.02,15,48000,14.08,0.163
"243207",243192,7400,36,0.0976,237.95,8,69000,12.57,0.316
"243243",243182,4600,36,0.1008,148.61,0,42000,5.91,0.163
"243280",243033,6000,36,0.0863,189.77,0,39000,11.2,0.529
"243314",243302,2600,36,0.1008,84,1,28000,14.57,0.31
"243406",243089,6000,36,0.0976,192.93,9,2e+05,4.84,0
"243430",243042,13000,36,0.1197,431.6,0,83000,3.92,0.151
"243622",243616,10400,36,0.1071,339.06,3,31400,4.74,0.353
"243737",241476,7000,36,0.0976,225.09,2,27600,17.78,0.486
"243957",243947,7500,36,0.1039,243.38,0,45000,5.57,0.003
"244029",244014,800,36,0.0737,24.84,2,35000,7.65,0.298
"244261",183323,2900,36,0.08,90.88,0,19000,6.32,0.24
"244437",244429,17350,36,0.1355,589.2,6,44000,18.52,0.705
"244872",229143,3000,36,0.0945,96.03,0,75000,1.49,0.392
"245124",244509,1500,36,0.1071,48.91,3,42000,18.14,0.638
"245190",244192,6000,36,0.1229,200.12,8,36000,14.77,0.455
"245733",245715,6400,36,0.0768,199.61,0,101400,0.83,0.082
"245765",245749,9900,36,0.08,310.24,15,101400,3.19,0.082
"245846",243149,2500,36,0.0976,80.39,0,22000,22.25,0.105
"246179",246166,5100,36,0.0832,160.57,6,59000,7.08,0.359
"246276",246273,10100,36,0.1355,343,0,29136,15.82,0.653
"246516",213733,8500,36,0.0945,272.09,5,50004,17.33,0.266
"246553",243996,9100,36,0.1324,307.67,2,49200,7.37,0.838
"247062",242344,6225,36,0.0976,200.17,0,20400,18.35,0.554
"247424",247412,8000,36,0.1071,260.82,2,215000,17.66,0.924
"248108",248102,3000,36,0.08,94.01,0,23000,12.05,0.078
"248130",248126,1450,36,0.0976,46.63,0,65000,7.74,0.485
"248304",247294,6000,36,0.0863,189.77,5,42328,10.8,0.156
"248498",248495,19500,36,0.0976,627.02,1,90000,1.95,0.176
"248539",246119,10000,36,0.1166,330.53,15,49600,8.4,0.939
"248583",248534,18000,36,0.1039,584.12,1,80000,0.86,0.524
"248817",248616,6000,36,0.1197,199.2,15,58800,6,0.342
"248841",246380,6000,36,0.0768,187.14,15,75000,2.54,0.028
"248927",241834,6000,36,0.1008,193.83,1,40000,16.17,0.6
"249164",249160,25000,36,0.1008,807.62,3,144000,3.84,0.087
"249699",249616,20050,36,0.0976,644.71,15,26000,9.14,0.035
"249840",249832,6000,36,0.1071,195.61,0,32388,11.12,0
"249942",249022,5000,36,0.1103,163.77,4,37500,5.73,0.603
"249955",247224,25000,36,0.1418,856.63,2,66000,22.45,0.328
"249972",249660,10000,36,0.1103,327.53,15,30000,13.4,0.834
"249999",249884,10000,36,0.08,313.37,6,115000,12,0.535
"250422",227948,4000,36,0.0976,128.62,0,63000,2.7,0.081
"250699",250665,5000,36,0.1261,167.54,15,25000,4.56,0.471
"250951",250922,15250,36,0.1134,501.73,15,75000,15.14,0.845
"251142",250508,17000,36,0.0945,544.17,1,60000,0.6,0.032
"251214",217501,6000,36,0.08,188.02,0,60000,9.82,0.459
"251663",251660,2725,36,0.1166,90.07,2,52000,14.45,0.247
"251682",251355,3000,36,0.0737,93.14,1,17573,12.7,0.037
"251789",251780,10000,36,0.1545,348.87,1,54996,13.16,0.787
"251996",237600,5000,36,0.0768,155.95,0,28000,0.43,0.015
"252482",252463,10800,36,0.0976,347.27,4,82600,11.89,0.243
"252729",252718,15000,36,0.1134,493.5,5,1e+05,2.32,0.335
"252973",252964,2500,36,0.0976,80.39,3,36000,0.5,0.593
"253020",252904,15075,36,0.1292,507.36,15,42000,23.29,0.113
"253085",252166,18000,36,0.1324,608.58,15,60000,22.4,0.547
"253222",252621,20000,36,0.1008,646.1,3,60000,10.06,0.391
"253227",253223,750,36,0.1229,25.02,0,19000,24,0.849
"253425",253396,6000,36,0.1071,195.61,4,33600,20.11,0.457
"253427",253371,15000,36,0.1324,507.15,15,69400,3.29,0.34
"253601",253484,16000,36,0.1418,548.25,7,51648,11.13,0.905
"253727",253715,4500,36,0.0863,142.33,2,10000,0,0
"253766",253183,15000,36,0.1166,495.79,2,36000,5.17,0.536
"253973",253818,10000,36,0.1103,327.53,3,24605,9.17,0.703
"253987",253974,3000,36,0.1103,98.26,2,41000,16.92,0.424
"254201",254177,17000,36,0.1482,587.82,15,104000,20.12,0.918
"254250",254233,3975,36,0.1197,131.97,0,17721,15.51,0.17
"254378",240996,10000,36,0.1166,330.53,15,92400,10.74,0.667
"254533",252512,7600,36,0.1261,254.65,15,76554,4.62,0.479
"254762",254752,7200,36,0.1134,236.88,0,37000,24.31,0.145
"254979",254956,10000,36,0.08,313.37,2,25000,12.14,0.092
"255150",255095,25000,36,0.1166,826.31,1,1e+05,18.88,0.331
"255171",243433,5000,36,0.08,156.69,0,31920,10.71,0.079
"255845",254336,9600,36,0.1197,318.72,8,36996,20.63,0.727
"255888",255790,5275,36,0.1039,171.18,3,45000,20.69,0.282
"256019",252221,11800,36,0.0863,373.21,15,60000,7.8,0.326
"256021",255853,24500,36,0.1261,820.91,2,120000,5.76,0.628
"256365",256357,25000,36,0.1071,815.04,0,52000,11.86,0.083
"256406",256304,11000,36,0.1071,358.62,0,60000,0.4,0.284
"256450",256438,6350,36,0.1292,213.72,1,80415,20.15,0.931
"256458",254710,3000,36,0.1197,99.6,15,78000,14.8,0.77
"256488",256475,12800,36,0.0945,409.73,9,1e+05,10.51,0.254
"256704",256681,10000,36,0.1387,341.15,15,58000,24.72,0.586
"256991",256963,15000,36,0.1703,535.02,3,107000,15.81,0.868
"257019",257001,5000,36,0.0976,160.78,2,34500,1.46,0.215
"257223",255230,4000,36,0.1008,129.22,6,32400,16.26,0.273
"257346",257327,10000,36,0.1261,335.07,2,52000,12.02,0.467
"257612",257606,9000,36,0.1103,294.78,1,45000,8.29,0.597
"258521",258200,7200,36,0.1039,233.65,1,48000,12.63,0.447
"258603",257736,15000,36,0.1292,504.84,4,45000,6.08,0.78
"258644",258625,15000,36,0.1039,486.76,5,53307,11.37,0.003
"258652",255516,12000,36,0.1197,398.4,0,45000,22.67,0.667
"258717",246218,20500,36,0.1103,671.44,2,38400,15.72,0.323
"258828",258801,20000,36,0.1261,670.13,3,38000,4.04,0.913
"258870",241999,16000,36,0.1071,521.63,1,39996,19.23,0.779
"259032",259015,25000,36,0.0976,803.87,5,2e+05,4.95,0
"259106",258804,3000,36,0.1103,98.26,15,75885,11.8,0.984
"259414",259403,3975,36,0.1387,135.61,2,24000,21.9,0.823
"259505",259488,20000,36,0.1324,676.2,1,80000,20.73,0.641
"259595",259132,10000,36,0.0976,321.55,0,38000,3.22,0.63
"259945",213853,20000,36,0.1071,652.04,9,52559,13.11,0.398
"259956",253310,24000,36,0.0976,771.72,8,150000,0.22,0.058
"259968",259156,10000,36,0.0863,316.28,2,30000,13.16,0.31
"260049",259803,15000,36,0.145,516.32,1,65000,15.6,0.639
"260113",257514,9000,36,0.1039,292.06,8,36120,14.45,0.253
"260277",260059,10000,36,0.1166,330.53,15,34000,23.96,0.455
"260324",258924,10000,36,0.1355,339.6,5,71600,3.35,0.731
"260368",255336,3000,36,0.0768,93.57,0,39600,0.91,0.271
"260597",260569,6000,36,0.0976,192.93,0,25200,5.43,0.406
"260801",259781,10000,36,0.0945,320.1,0,65000,11.69,0.633
"260928",259370,12000,36,0.1134,394.8,0,38000,8.72,0.709
"261281",261121,10000,36,0.1134,329,15,75000,14.8,0.457
"261382",261376,9500,36,0.1103,311.16,0,75000,11.3,0.714
"261456",261429,3000,36,0.08,94.01,15,36000,2.6,0.234
"261972",261654,10000,36,0.1387,341.15,2,35400,13.19,0.88
"262041",262032,6000,36,0.0945,192.06,7,60000,13.16,0.55
"262113",254632,5800,36,0.0832,182.61,0,35020,0.72,0.052
"262215",262119,20000,36,0.1671,710.18,4,65000,20.09,0.743
"262563",262542,15600,36,0.1071,508.59,7,48000,14.58,0.626
"262618",249263,14275,36,0.0945,456.94,15,135000,11.18,0.56
"262669",262634,10000,36,0.08,313.37,2,117000,0,0
"262961",262933,900,36,0.0863,28.47,4,57000,0.32,0.033
"263180",263166,10000,36,0.1166,330.53,4,30000,15.44,0.753
"263677",263557,1000,36,0.1008,32.31,6,38000,20.53,0.462
"263697",263450,14500,36,0.1197,481.4,3,65000,8.6,0.957
"263741",263182,8000,36,0.1134,263.2,3,24000,9.8,0.637
"263906",263887,5000,36,0.1071,163.01,15,50433,6.95,0.708
"264003",260813,21000,36,0.0976,675.25,0,45000,1.79,0.006
"264267",264254,15000,36,0.0976,482.32,1,26000,5.77,0.029
"264499",264489,15000,36,0.1134,493.5,15,57720,8.61,0.455
"264630",264449,5600,36,0.0976,180.07,0,40000,7.47,0.438
"264754",264737,5000,36,0.1039,162.26,7,69600,15.72,0.433
"264792",263999,10000,36,0.0863,316.28,4,109200,6.4,0.441
"264886",261921,11000,36,0.1387,375.26,2,50004,20.93,0.932
"264923",264912,15000,36,0.0976,482.32,0,55000,15.1,0.148
"265007",257537,19275,36,0.145,663.47,8,33600,9.86,0.567
"265076",264755,5000,36,0.1513,173.65,4,56016,21.32,0.983
"265097",265083,7000,36,0.0863,221.4,4,42000,2.74,0.401
"265115",264135,11000,36,0.1103,360.29,0,20400,6.82,0.845
"265117",265106,10000,36,0.1166,330.53,0,30000,8.56,0.465
"265521",252913,10000,36,0.0976,321.55,5,24000,2.7,0.161
"265613",264305,12000,36,0.1576,420.47,15,1e+05,18.55,0.896
"265836",250154,7000,36,0.0945,224.07,1,93000,10.86,0.329
"265904",264483,16000,36,0.1418,548.25,3,139992,3.4,0.334
"266047",262721,10000,36,0.1134,329,3,28600,5.37,0.541
"266130",265246,14700,36,0.1229,490.29,8,37200,21.94,0.431
"266179",266099,7200,36,0.08,225.63,5,83000,5.54,0.008
"266282",188654,8000,36,0.0976,257.24,5,40000,18.72,0.677
"266327",266312,2925,36,0.1071,95.36,5,27000,6.62,0.491
"266544",265664,8000,36,0.1418,274.13,8,37440,20.71,0.52
"266798",237961,5000,36,0.08,156.69,15,80000,3.75,0.071
"266963",266165,10600,36,0.1197,351.92,6,39048,14.9,0.807
"266989",266613,6000,36,0.1039,194.71,0,16800,7.5,0.942
"267477",267427,8000,36,0.1008,258.44,2,62000,0.81,0.251
"267516",267218,25000,36,0.1608,879.92,0,45000,6.4,0.541
"267686",189345,4700,36,0.0945,150.45,1,65000,11.13,0.417
"267736",267725,20000,36,0.0945,640.2,15,120000,4.19,0
"267976",267970,5000,36,0.1292,168.28,8,72000,19.67,0.924
"268156",268111,18000,36,0.1008,581.49,3,67800,11.01,0.415
"268379",268133,20000,36,0.0945,640.2,5,44500,0.81,0.017
"268476",267099,20000,36,0.1513,694.59,2,77000,10.25,0.66
"268502",268489,24000,36,0.1292,807.74,6,80700,15.08,0.865
"268516",268506,16000,36,0.0976,514.48,15,572400,1.61,0.273
"268549",268542,12000,36,0.1418,411.19,4,73660,18.16,0.717
"268675",268670,12000,36,0.1039,389.41,8,31200,17,0
"268761",268750,7750,36,0.1387,264.39,0,30000,24.68,0.668
"268855",268848,15000,36,0.0976,482.32,7,65000,11.35,0.333
"269127",269110,19000,36,0.1355,645.24,15,144000,1.67,0.951
"269256",268351,8800,36,0.1229,293.51,7,50000,20.04,0.598
"269289",260821,10000,36,0.0863,316.28,0,60000,8.94,0.443
"269571",267049,11000,36,0.1134,361.9,2,52000,9.39,0.436
"269818",267741,8450,36,0.1229,281.84,0,2039784,0.13,0.518
"270002",269993,21000,36,0.1071,684.64,2,65000,2.9,0.177
"270302",257366,10000,36,0.1324,338.1,2,66000,18.2,0.542
"270343",269755,8400,36,0.1197,278.88,15,51420,20.96,0.841
"270351",270222,15000,36,0.1039,486.76,15,108000,8.92,0.2
"270400",270383,9000,36,0.1197,298.8,15,80000,19.37,0.702
"270466",270436,10000,36,0.1166,330.53,1,64000,13.33,0.487
"270568",267513,7000,36,0.1261,234.55,5,35000,9.63,0.785
"270712",270704,7500,36,0.0976,241.16,0,90000,12.32,0.254
"270860",265723,7000,36,0.0945,224.07,0,20244,5.99,0.331
"271004",270947,12000,36,0.1166,396.63,0,48000,10.05,0.448
"271045",270680,15000,36,0.1324,507.15,15,46776,10.03,0.714
"271192",269405,8500,36,0.1355,288.66,6,28700,17.56,0.906
"271196",268449,13000,36,0.0832,409.3,15,28800,0.83,0.023
"271356",271076,6625,36,0.1292,222.97,8,28000,19.93,0.713
"271434",267196,11000,36,0.1197,365.2,0,36000,15.83,0.72
"271652",271635,18000,36,0.1261,603.12,6,69000,14.02,0.63
"271792",245550,25000,36,0.1387,852.87,0,63000,17.28,0.42
"271900",271883,10000,36,0.0945,320.1,0,94000,7.44,0.436
"271927",271834,25000,36,0.1008,807.62,4,95000,10.42,0.113
"271979",271672,10000,36,0.1071,326.02,6,76250,10.37,0.262
"272103",270527,10000,36,0.1292,336.56,4,37200,6.74,0.658
"272266",272263,12000,36,0.1166,396.63,5,125000,12.94,0.629
"272368",268650,9000,36,0.1261,301.56,15,33600,14.68,0.609
"272429",268428,15000,36,0.1103,491.3,0,149616,9.52,0.561
"272583",271592,12650,36,0.1134,416.19,4,40000,21.96,0.089
"273165",273131,18000,36,0.164,636.39,4,150000,24.03,0.579
"273432",272611,12200,36,0.1229,406.91,0,38400,9.31,0.394
"273445",273364,2000,36,0.0737,62.1,15,35000,0.86,0.002
"273535",273521,6000,36,0.1261,201.04,9,50000,3.89,0.477
"273608",263769,15000,36,0.1103,491.3,5,67200,15.5,0.462
"274375",274365,10000,36,0.1103,327.53,0,47000,13.48,0.58
"274763",273721,10000,36,0.1103,327.53,2,33600,2.61,0.301
"274823",274808,5500,36,0.1071,179.31,15,41000,12.12,0.829
"275098",275060,20000,36,0.1229,667.06,15,65000,13.5,0.349
"275339",275299,22000,36,0.1103,720.57,5,90000,17.39,0.341
"275605",275581,12000,36,0.1324,405.72,0,53000,17.82,0.35
"275790",275753,10000,36,0.08,313.37,9,52000,2.1,0
"275880",275756,12800,36,0.0945,409.73,1,65000,8.86,0.777
"276107",271585,4800,36,0.1103,157.22,3,42996,2.34,0.448
"276232",276159,19000,36,0.1229,633.71,2,105000,10.01,0.386
"276355",276321,24000,36,0.1071,782.44,15,70000,0.57,0.03
"276857",276352,18000,36,0.1103,589.56,9,42765,6.15,0.692
"276979",276369,11000,36,0.0976,353.71,2,83604,5.88,0.5
"277162",276284,6300,36,0.1103,206.35,15,58000,9.21,0.081
"277468",277430,8000,36,0.0832,251.88,15,136000,8.63,0.23
"277583",277564,9000,36,0.1261,301.56,7,50000,7.15,0.564
"277628",277602,14300,36,0.1039,464.05,0,30000,21.28,0.302
"277688",277676,7200,36,0.0945,230.47,0,45000,0.8,0.306
"277709",275527,25000,36,0.1734,895.56,3,96000,18.8,0.77
"277875",276289,20000,36,0.1261,670.13,2,84000,14.51,0.39
"277895",277834,8000,36,0.1292,269.25,15,70000,4.08,0.131
"278018",277969,11225,36,0.1292,377.79,15,31356,23.31,0.526
"278066",278052,950,36,0.0976,30.55,1,23000,22.38,0.099
"278075",277896,12000,36,0.1039,389.41,4,30000,0,0.712
"278405",278389,12000,36,0.1324,405.72,1,27000,11.96,0.615
"278622",269243,14000,36,0.1387,477.61,2,62500,20.45,0.66
"278911",278880,10000,36,0.1134,329,0,25368,8.79,0.393
"279032",279020,12000,36,0.0832,377.82,7,90000,1.63,0.153
"279242",279065,10000,36,0.1324,338.1,5,58000,10.9,0.549
"279283",271337,12000,36,0.1355,407.52,15,70000,17.07,0.579
"279455",279443,8400,36,0.1071,273.86,1,51000,16.47,0.668
"279901",279891,25000,36,0.1008,807.62,5,53979,0,0
"280056",280050,12000,36,0.1197,398.4,1,85000,14.08,0.888
"280176",280158,10000,36,0.0945,320.1,8,125000,5.28,0.335
"280193",280170,10000,36,0.0863,316.28,7,90000,5.91,0.262
"280337",280315,12000,36,0.1008,387.66,2,130000,21.2,0
"280356",278182,5000,36,0.1039,162.26,2,20000,14.82,0.269
"280623",280612,15000,36,0.1134,493.5,0,84000,10.49,0.397
"280776",280764,19200,36,0.1229,640.38,15,53000,18.93,0.828
"280871",280818,5400,36,0.1261,180.94,2,40500,12.12,0.681
"281381",279873,9000,36,0.1134,296.1,7,1e+05,1.2,0.8
"281384",281309,3500,36,0.1166,115.69,0,54263,12.38,0
"281565",281517,7000,36,0.1134,230.3,2,45000,9.92,0.346
"281651",279321,12000,36,0.1324,405.72,7,44160,14.4,0.64
"281788",271893,9500,36,0.0976,305.47,4,64064,4.8,0.456
"281836",281817,3000,36,0.0737,93.14,15,39504,1.55,0.079
"281841",281765,3500,36,0.08,109.68,4,48562,0.62,0.171
"282054",282035,1200,36,0.08,37.61,5,14800,2.43,0.065
"282074",281432,4000,36,0.1008,129.22,15,55200,19.43,0.617
"282202",280579,9000,36,0.1008,290.75,1,39000,5.17,0.668
"282275",281958,6000,36,0.1355,203.76,15,72000,23.37,0.39
"282347",282322,5000,36,0.0945,160.05,3,40000,5.97,0.357
"282569",274158,12000,36,0.1355,407.52,0,55000,14.99,0.59
"282707",282641,10000,36,0.0945,320.1,2,70000,9.38,0.323
"283014",282989,4000,36,0.1039,129.81,6,30000,6.04,0.644
"283106",264548,11000,36,0.1229,366.89,4,36400,11.6,0.605
"283707",211765,20000,36,0.1134,658,1,55000,5.19,0.174
"283826",283823,15000,36,0.0945,480.15,15,62400,6.46,0.346
"284136",284125,25000,36,0.0976,803.87,7,70000,4.92,0.113
"284168",284165,8400,36,0.1039,272.59,0,35004,19.61,0.071
"284207",284204,7500,36,0.1197,249,0,19200,10.94,0.709
"284637",284630,12000,36,0.1229,400.24,3,90000,8.81,0.331
"285386",285383,8000,36,0.0863,253.03,15,54080,10.78,0.677
"285738",285732,4000,36,0.1039,129.81,0,53000,13.09,0.069
"285781",285778,14000,36,0.0945,448.14,4,42000,5.31,0.243
"286038",286035,3600,36,0.1134,118.44,15,55000,13.51,0.311
"286066",286045,25000,36,0.1039,811.27,1,1e+05,7.25,0
"286120",284863,12000,36,0.1355,407.52,2,130000,8.32,0.816
"286167",286158,8000,36,0.08,250.7,0,32268,8.55,0.188
"286636",286633,13150,36,0.1324,444.6,2,37692,20.66,0.388
"286828",286809,15000,36,0.1071,489.03,0,80000,6.9,0.386
"286955",286952,11000,36,0.1355,373.56,0,48000,22.75,0.963
"287417",287406,6000,36,0.1071,195.61,0,50000,9.22,0.7
"287421",287409,9500,36,0.1166,314,1,40000,18.78,0.787
"287454",287371,3500,36,0.0768,109.17,0,30000,2.52,0.466
"287491",287488,15000,36,0.145,516.32,8,74784,24.61,0.807
"287550",283422,7500,36,0.0976,241.16,0,20000,10.56,0.143
"287629",287626,7000,36,0.0863,221.4,0,46800,12.23,0.078
"287875",287758,9000,36,0.1103,294.78,8,68000,12.72,0.394
"287965",287953,19600,36,0.1513,680.69,2,75000,19.36,0.554
"288099",288096,7000,36,0.1071,228.22,2,30000,21.48,0.534
"288392",288389,2800,36,0.08,87.75,5,14800,5.48,0.065
"288584",288373,10000,36,0.1039,324.51,5,65379,14.82,0
"288651",288643,3000,36,0.1051,97.53,8,40000,16.08,0.267
